Hours;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
11:00-12:00;36.97;53.45;25.07;39.75;59.74;49.16;39.94;49.90;377.55;98.97
12:00-13:00;34.26;52.62;23.82;38.94;58.87;47.40;36.21;48.56;414.52;83.52
13:00-14:00;34.89;51.92;23.30;37.17;57.92;50.02;35.35;46.74;382.81;78.73
14:00-15:00;34.75;49.95;22.68;36.43;58.54;47.78;33.80;47.15;351.11;79.73
15:00-16:00;32.71;48.78;24.32;34.97;62.85;50.15;31.28;47.84;366.01;75.12
16:00-17:00;36.59;47.92;26.23;34.99;67.00;56.85;31.17;66.89;375.47;90.82
17:00-18:00;38.87;48.00;29.91;36.95;65.80;62.05;35.03;80.40;424.38;106.92
18:00-19:00;38.16;49.60;31.94;40.48;66.90;69.58;36.85;87.77;432.30;119.43
19:00-20:00;34.24;51.28;32.95;35.40;65.45;61.86;37.39;91.46;430.74;120.07
20:00-21:00;30.77;49.94;34.06;32.96;64.37;56.75;37.04;91.85;424.62;120.01
21:00-22:00;36.91;45.93;38.56;37.52;62.02;50.74;37.17;91.86;430.77;110.84
22:00-23:00;32.15;43.10;34.46;38.79;55.21;41.88;34.65;85.93;415.94;98.50
23:00-24:00;23.39;42.75;33.66;30.94;50.02;38.72;34.63;84.26;401.90;97.96
00:00-01:00;21.36;36.69;27.32;25.41;48.40;37.73;30.56;74.00;371.02;89.31
01:00-02:00;20.66;22.41;26.32;23.39;47.50;37.19;27.93;70.47;368.60;86.26
02:00-03:00;18.45;20.79;25.93;21.94;46.75;36.57;26.03;61.35;364.07;79.65
03:00-04:00;14.47;19.90;25.92;21.80;46.35;36.37;25.00;47.96;345.27;79.64
04:00-05:00;14.71;17.88;27.80;26.16;47.34;38.49;25.04;67.96;371.02;86.83
05:00-06:00;13.57;16.55;35.00;29.08;52.28;43.08;25.15;84.62;430.01;99.63
06:00-07:00;19.08;15.62;38.08;34.49;60.77;49.66;26.00;94.52;555.00;108.65
07:00-08:00;21.51;15.08;39.52;37.78;64.08;54.18;26.40;102.00;650.00;111.15
08:00-09:00;23.41;14.69;41.90;38.57;64.21;56.07;28.41;99.06;650.00;107.85
09:00-10:00;24.36;18.08;44.00;39.21;65.76;53.77;27.00;91.68;604.06;99.81
10:00-11:00;25.23;20.97;46.33;39.78;65.65;50.98;25.86;89.98;650.00;93.60
11:00-12:00;26.87;20.85;45.23;40.51;63.00;49.62;26.02;86.83;650.00;91.50
12:00-13:00;25.73;19.93;44.64;38.34;63.78;46.03;23.76;82.40;482.64;90.70
13:00-14:00;23.24;21.04;43.00;37.06;64.07;47.03;22.90;81.99;651.00;88.97
14:00-15:00;22.13;19.76;37.18;35.61;64.32;46.05;21.22;83.43;650.00;87.86
15:00-16:00;21.58;19.34;33.32;34.38;63.55;45.33;21.85;83.41;512.29;84.82
16:00-17:00;21.45;19.28;35.18;35.27;67.09;49.27;25.01;91.73;511.63;92.00
17:00-18:00;22.13;19.74;35.99;36.39;67.19;52.07;28.90;103.41;650.00;100.10
18:00-19:00;22.46;20.21;38.27;37.94;69.30;53.62;31.58;105.61;651.00;116.90
19:00-20:00;21.59;22.35;36.47;36.93;66.30;52.06;32.22;108.23;614.73;120.30
20:00-21:00;21.49;23.89;36.08;35.93;64.74;48.97;31.41;104.82;546.18;118.52
21:00-22:00;25.44;21.33;35.47;36.75;65.70;52.54;32.15;95.00;527.29;111.69
22:00-23:00;26.82;21.01;39.00;36.60;62.70;47.68;30.00;83.94;566.36;97.22
23:00-24:00;22.06;25.22;27.98;28.75;49.56;39.01;23.78;80.08;442.42;98.36
00:00-01:00;17.92;25.70;27.50;26.70;46.51;37.59;21.60;75.30;411.02;82.69
01:00-02:00;15.48;18.18;26.38;24.85;45.00;37.01;20.37;72.55;403.87;76.00
02:00-03:00;14.06;16.80;25.88;23.69;45.00;36.04;17.00;68.06;381.12;71.06
03:00-04:00;13.35;16.04;25.91;24.48;44.72;35.10;17.10;67.62;378.13;64.31
04:00-05:00;13.40;14.40;26.53;27.02;47.02;35.28;16.50;67.11;405.61;76.70
05:00-06:00;8.94;14.20;30.97;29.19;52.51;34.20;10.70;78.27;460.00;75.00
06:00-07:00;10.83;14.22;35.90;35.31;60.91;33.97;10.82;98.78;503.41;91.01
07:00-08:00;14.66;7.10;39.16;37.91;62.01;37.42;15.88;100.98;633.70;104.30
08:00-09:00;15.77;6.47;41.39;37.89;61.09;39.43;18.66;89.27;613.53;99.12
09:00-10:00;17.03;12.68;39.61;38.05;64.37;38.16;11.24;84.08;600.03;96.80
10:00-11:00;19.28;14.46;41.05;38.48;63.36;36.89;16.53;83.67;643.02;90.39
11:00-12:00;22.48;16.00;42.90;38.50;59.37;37.52;22.15;83.00;528.52;86.45
12:00-13:00;18.59;15.26;41.68;38.03;57.60;34.37;14.00;79.43;500.00;80.01
13:00-14:00;15.91;16.12;41.25;36.00;58.53;33.70;11.49;78.00;538.54;78.33
14:00-15:00;15.73;16.49;35.68;34.52;56.96;33.06;11.49;79.80;520.07;76.01
15:00-16:00;13.87;15.05;35.85;34.45;56.55;33.85;7.90;82.86;498.47;73.60
16:00-17:00;14.35;14.14;37.10;35.74;62.40;35.62;9.53;88.01;534.43;86.62
17:00-18:00;16.79;16.87;38.86;36.23;63.12;38.79;27.08;96.52;650.00;99.50
18:00-19:00;20.99;18.37;39.57;36.63;62.46;38.94;29.58;98.85;670.15;98.74
19:00-20:00;21.88;19.05;37.28;35.67;62.21;37.91;32.76;99.10;650.00;111.00
20:00-21:00;22.22;21.55;36.54;34.72;58.06;36.19;35.97;98.62;645.00;109.87
21:00-22:00;26.28;21.11;35.81;36.55;57.00;36.19;40.99;93.99;599.28;108.54
22:00-23:00;28.22;21.29;33.11;34.27;53.11;34.00;40.62;81.42;500.47;99.64
23:00-24:00;21.23;24.44;35.40;33.86;51.91;30.98;32.57;82.59;437.79;88.63
00:00-01:00;18.60;23.63;27.61;29.04;47.75;30.02;27.95;75.41;400.91;79.59
01:00-02:00;17.86;23.93;27.85;28.10;43.54;28.20;26.26;69.23;399.97;78.13
02:00-03:00;12.39;20.20;25.87;26.80;42.95;26.27;24.22;39.31;399.08;79.20
03:00-04:00;10.00;16.81;26.00;26.38;43.04;27.10;24.05;19.52;399.97;80.02
04:00-05:00;16.69;14.28;26.63;27.48;42.61;26.80;27.61;53.62;400.04;89.53
05:00-06:00;18.15;14.18;31.53;32.13;44.48;25.60;36.00;60.39;501.17;97.40
06:00-07:00;20.13;16.89;36.43;38.00;47.08;28.10;38.80;81.42;555.00;111.02
07:00-08:00;24.82;19.16;39.11;38.80;50.83;30.05;39.52;87.43;587.17;112.99
08:00-09:00;28.13;24.66;40.67;37.05;53.59;30.28;39.98;94.95;611.13;107.87
09:00-10:00;33.49;30.82;40.92;35.50;49.06;32.06;39.79;85.08;532.73;99.54
10:00-11:00;34.40;32.67;41.25;35.98;46.80;32.61;40.60;79.95;518.53;93.00
11:00-12:00;36.66;27.31;38.33;35.58;45.28;31.68;40.44;74.47;575.21;87.97
12:00-13:00;36.09;27.51;36.53;33.94;43.02;29.32;40.00;60.79;585.12;80.00
13:00-14:00;35.40;32.03;36.96;31.45;42.09;28.45;39.90;55.91;554.57;75.65
14:00-15:00;32.04;28.30;35.77;28.51;41.81;28.45;38.47;33.80;551.98;76.10
15:00-16:00;28.69;29.34;32.70;28.04;42.40;27.89;34.44;32.83;522.71;80.00
16:00-17:00;26.27;25.04;33.15;28.87;45.11;29.38;36.44;33.07;559.80;86.09
17:00-18:00;28.62;25.15;35.97;34.15;50.00;34.42;38.50;76.92;650.00;85.93
18:00-19:00;27.54;26.46;36.61;36.96;52.88;40.03;39.36;83.64;650.00;100.15
19:00-20:00;23.71;31.34;36.37;36.94;52.84;40.30;37.98;86.59;650.00;110.82
20:00-21:00;23.26;28.91;35.56;36.30;53.09;40.87;33.72;86.29;625.49;113.82
21:00-22:00;27.73;30.04;36.51;35.95;53.76;41.46;32.84;83.02;592.51;111.69
22:00-23:00;27.98;30.99;36.61;38.28;50.59;39.01;31.69;71.49;571.51;101.72
23:00-24:00;16.16;30.55;26.90;27.77;47.40;35.77;23.34;55.58;486.07;103.09
00:00-01:00;12.26;26.59;26.39;23.35;42.78;34.05;22.11;49.59;431.78;94.00
01:00-02:00;11.20;19.13;25.80;18.99;41.63;32.65;17.76;30.81;400.51;91.17
02:00-03:00;5.23;16.27;25.29;14.17;42.21;28.97;17.20;5.98;388.51;85.66
03:00-04:00;3.39;15.47;25.26;10.04;42.50;28.45;17.11;0.07;374.83;88.97
04:00-05:00;6.40;10.54;26.39;11.89;42.50;34.76;21.56;28.34;416.46;87.03
05:00-06:00;8.88;12.60;29.92;14.41;42.09;39.72;26.69;29.39;463.16;85.70
06:00-07:00;15.77;16.61;34.91;15.09;40.49;42.07;35.37;64.04;516.92;87.91
07:00-08:00;21.94;23.09;36.94;17.21;40.55;45.45;40.00;65.94;533.53;85.79
08:00-09:00;23.51;28.84;38.38;19.32;40.59;47.75;40.44;50.72;545.30;81.71
09:00-10:00;25.60;31.00;43.91;18.09;41.57;44.80;40.00;35.22;530.23;75.50
10:00-11:00;25.87;31.34;44.99;18.00;40.57;43.42;40.70;32.52;565.44;63.75
11:00-12:00;26.65;29.84;42.49;22.17;40.61;42.61;40.70;32.89;567.92;59.34
12:00-13:00;24.27;31.14;38.35;18.85;40.98;38.67;40.00;25.67;529.73;41.00
13:00-14:00;24.39;29.89;34.09;15.94;36.76;34.96;39.17;19.95;553.26;23.24
14:00-15:00;23.15;28.62;31.43;16.70;37.40;33.58;35.38;31.45;490.13;20.16
15:00-16:00;21.46;26.73;31.43;20.67;41.53;37.47;33.12;29.06;524.53;33.57
16:00-17:00;23.32;26.26;32.98;25.80;42.01;45.21;34.52;48.33;508.11;51.93
17:00-18:00;25.19;28.53;34.97;30.13;50.73;46.97;37.42;74.98;528.27;77.09
18:00-19:00;26.01;30.10;36.72;33.37;55.76;47.23;38.53;91.35;577.49;88.92
19:00-20:00;22.13;32.96;35.50;30.02;57.43;45.97;37.08;94.26;508.71;100.65
20:00-21:00;20.25;34.04;34.04;28.86;57.94;46.06;36.91;95.98;514.37;101.97
21:00-22:00;23.99;31.88;33.93;34.76;57.22;49.38;39.52;92.95;525.73;101.32
22:00-23:00;26.39;32.18;34.04;30.60;53.65;43.25;37.09;82.95;506.80;92.18
23:00-24:00;16.80;35.30;28.21;26.92;49.87;32.40;33.99;62.13;425.00;84.50
00:00-01:00;13.21;32.01;27.04;18.28;46.58;26.59;28.91;52.94;404.30;74.90
01:00-02:00;11.51;21.05;26.03;10.66;45.04;29.56;28.28;50.07;405.00;67.81
02:00-03:00;3.34;20.67;24.58;6.37;44.26;20.74;26.44;29.49;395.85;57.79
03:00-04:00;0.80;17.71;24.84;3.88;44.81;16.06;25.27;11.87;377.06;51.60
04:00-05:00;8.01;15.50;25.95;3.14;45.04;23.27;28.53;37.87;383.98;51.70
05:00-06:00;11.89;16.13;29.68;0.67;52.56;27.63;31.41;48.64;406.78;47.34
06:00-07:00;15.59;18.68;33.99;2.53;59.21;30.73;38.47;69.64;423.02;37.00
07:00-08:00;27.11;27.05;36.13;4.99;60.99;36.25;40.00;84.39;412.72;29.82
08:00-09:00;38.96;34.79;36.09;5.61;61.08;41.04;40.50;63.28;392.77;8.48
09:00-10:00;38.96;37.93;34.16;6.62;57.36;37.37;40.31;56.18;365.58;
10:00-11:00;38.84;37.09;35.29;8.17;57.06;35.99;40.84;50.31;333.56;0.01
11:00-12:00;35.91;34.88;32.27;10.53;55.91;34.34;40.86;48.70;357.96;9.72
12:00-13:00;34.91;37.02;29.78;8.54;54.47;28.43;41.17;27.10;339.55;0.08
13:00-14:00;33.98;35.58;27.94;5.77;53.55;28.95;40.49;14.39;317.43;0.04
14:00-15:00;32.12;31.99;28.83;2.51;54.54;28.89;39.94;0.09;308.35;0.04
15:00-16:00;31.46;30.47;28.67;5.22;55.94;29.75;40.00;0.09;331.35;0.03
16:00-17:00;31.68;27.54;29.11;9.09;61.45;30.14;40.58;17.42;412.37;20.25
17:00-18:00;33.17;27.12;31.50;20.81;62.80;38.91;41.40;31.96;427.28;42.65
18:00-19:00;34.90;27.35;34.13;31.77;64.63;38.99;47.27;37.21;455.07;75.83
19:00-20:00;29.20;28.16;32.98;34.52;63.46;34.05;42.68;38.47;469.30;86.36
20:00-21:00;25.44;31.51;30.95;35.93;62.06;34.93;42.37;43.90;466.69;93.00
21:00-22:00;31.93;31.50;40.14;37.67;60.37;43.66;43.81;78.37;479.81;89.15
22:00-23:00;29.65;30.97;39.23;35.87;51.46;38.66;40.98;69.62;449.93;70.05
23:00-24:00;25.27;32.36;31.07;32.00;47.02;27.58;37.04;33.06;382.79;61.03
00:00-01:00;16.31;25.70;26.51;26.55;45.98;27.76;31.78;8.89;339.88;50.51
01:00-02:00;18.16;18.85;25.59;26.11;45.25;22.84;29.74;0.06;300.10;44.09
02:00-03:00;11.55;19.06;24.56;24.65;44.34;17.78;27.77;5.00;293.05;30.30
03:00-04:00;9.19;21.10;24.17;24.64;44.03;14.96;26.99;4.62;271.30;28.91
04:00-05:00;14.52;15.00;24.39;26.57;46.07;22.65;29.20;0.06;268.92;50.31
05:00-06:00;17.95;14.07;24.72;32.15;51.91;24.20;35.73;5.01;261.03;71.63
06:00-07:00;26.62;19.42;25.46;34.72;62.48;27.77;40.90;14.01;264.80;84.46
07:00-08:00;33.99;22.05;26.74;36.92;65.77;35.48;41.55;36.16;300.01;87.63
08:00-09:00;34.78;33.46;28.97;35.45;65.90;35.77;42.01;26.66;286.37;86.00
09:00-10:00;33.80;34.39;28.38;33.29;62.03;34.87;40.90;27.91;261.10;74.29
10:00-11:00;34.89;34.04;27.93;33.89;60.73;35.16;41.47;32.05;255.76;67.69
11:00-12:00;33.75;31.28;28.00;32.02;56.65;33.94;42.04;32.35;263.08;65.58
12:00-13:00;32.28;31.76;27.00;30.15;54.46;32.36;42.00;15.97;219.08;59.94
13:00-14:00;31.69;30.49;25.98;29.28;52.87;31.42;41.70;8.25;208.74;59.48
14:00-15:00;31.22;29.54;25.58;28.71;53.10;32.39;41.47;3.87;226.08;60.44
15:00-16:00;31.05;30.90;25.09;30.05;54.02;31.85;41.55;2.13;252.07;67.78
16:00-17:00;32.25;30.85;26.10;35.51;61.01;30.54;41.65;13.32;316.01;74.45
17:00-18:00;34.94;31.24;30.51;37.91;65.06;36.05;45.99;50.70;394.79;78.30
18:00-19:00;37.74;36.31;31.92;38.90;65.96;41.86;56.84;66.46;449.55;88.56
19:00-20:00;35.65;47.26;32.55;38.90;65.32;40.43;55.34;71.77;452.95;96.96
20:00-21:00;32.27;48.64;32.09;38.07;65.32;39.59;48.63;70.91;466.34;92.58
21:00-22:00;34.29;42.49;36.02;37.84;63.68;44.07;44.54;76.55;483.93;95.26
22:00-23:00;31.24;40.89;33.30;32.91;52.93;41.74;41.77;72.36;450.50;88.21
23:00-24:00;22.62;41.45;28.08;30.57;47.13;39.00;39.68;57.96;385.06;69.05
00:00-01:00;19.83;35.53;25.36;28.01;47.00;37.07;33.90;52.89;344.06;58.92
01:00-02:00;16.20;25.21;23.80;27.30;44.89;35.97;30.83;52.21;338.81;57.86
02:00-03:00;13.14;23.56;22.56;26.79;44.12;33.24;27.94;34.45;320.86;56.94
03:00-04:00;10.80;22.61;22.14;26.81;44.21;31.37;27.45;31.32;329.72;57.90
04:00-05:00;16.81;19.52;21.65;27.54;45.96;36.00;29.21;27.49;380.00;63.40
05:00-06:00;20.48;19.13;20.98;32.66;49.40;39.93;37.21;40.07;429.66;66.18
06:00-07:00;22.85;22.99;21.99;37.00;58.44;42.37;40.18;28.13;467.91;88.93
07:00-08:00;24.50;24.86;23.80;38.94;60.52;42.35;42.84;42.15;474.90;90.06
08:00-09:00;26.53;37.92;25.12;38.09;62.00;42.43;43.03;50.63;470.52;87.76
09:00-10:00;28.01;38.88;25.28;37.90;60.43;40.76;43.45;52.98;456.95;76.50
10:00-11:00;27.65;38.32;26.77;37.08;59.10;40.89;44.27;49.10;451.47;78.99
11:00-12:00;28.59;36.97;26.34;38.26;58.22;41.43;48.84;57.24;439.30;75.10
12:00-13:00;27.07;36.75;25.56;35.93;57.80;41.04;46.14;43.16;434.91;68.57
13:00-14:00;26.04;35.28;24.35;35.91;57.99;40.13;44.39;35.30;448.64;60.12
14:00-15:00;24.23;31.75;23.32;36.00;58.00;40.70;43.01;20.28;457.30;57.27
15:00-16:00;22.69;30.02;22.78;36.61;58.24;40.21;42.86;34.86;457.30;59.01
16:00-17:00;21.03;28.44;25.25;38.47;63.03;45.33;43.73;40.65;480.30;68.50
17:00-18:00;26.24;29.50;25.09;40.94;65.00;51.08;48.80;51.30;504.00;79.12
18:00-19:00;27.31;34.96;28.23;41.06;65.87;50.08;53.32;76.69;592.03;94.69
19:00-20:00;23.21;39.66;28.92;38.96;64.00;49.50;49.12;81.84;592.00;105.22
20:00-21:00;22.54;36.70;30.19;37.04;63.59;51.00;46.15;82.89;582.00;112.77
21:00-22:00;26.29;36.41;33.30;35.94;62.54;51.53;44.97;79.51;544.14;102.55
22:00-23:00;26.66;34.57;31.63;31.69;53.77;44.54;42.50;80.55;532.84;92.78
23:00-24:00;20.04;37.81;25.14;27.62;47.77;40.00;37.96;62.01;440.98;89.38
00:00-01:00;18.91;31.84;24.03;26.59;46.13;38.89;32.40;60.87;390.10;77.54
01:00-02:00;18.76;25.50;22.85;26.20;46.78;36.44;31.01;60.57;382.10;69.62
02:00-03:00;16.49;23.19;22.14;25.09;45.21;29.95;28.29;54.53;359.89;67.06
03:00-04:00;15.06;25.65;22.42;25.78;45.30;29.57;27.45;52.53;352.69;66.16
04:00-05:00;15.10;22.03;23.93;27.25;46.81;31.29;28.10;61.01;393.03;63.56
05:00-06:00;16.66;21.91;29.06;30.26;53.06;36.63;27.78;82.18;457.04;52.38
06:00-07:00;17.95;22.04;32.17;35.05;62.21;42.98;29.72;89.92;479.90;59.07
07:00-08:00;18.58;22.13;35.00;36.57;64.66;47.82;30.99;97.47;478.90;67.12
08:00-09:00;21.24;23.35;33.21;36.47;65.70;50.47;33.02;96.62;464.16;66.23
09:00-10:00;22.04;24.45;30.13;35.96;65.70;47.95;31.98;84.67;446.55;65.88
10:00-11:00;18.52;26.37;29.80;35.14;64.99;44.96;31.32;79.95;446.55;64.50
11:00-12:00;16.14;24.23;29.31;33.07;64.15;42.31;35.79;81.48;441.99;52.02
12:00-13:00;14.63;24.96;28.25;33.19;62.85;41.28;33.15;70.08;427.67;33.08
13:00-14:00;14.06;25.67;28.39;30.07;61.91;40.08;30.61;68.17;457.46;24.65
14:00-15:00;13.78;25.10;27.14;31.69;61.94;40.22;30.33;68.67;449.62;20.58
15:00-16:00;13.95;23.70;28.48;34.90;63.07;37.76;30.30;69.97;436.25;28.84
16:00-17:00;17.85;24.35;32.05;35.99;66.42;41.90;32.62;82.67;482.52;52.05
17:00-18:00;21.62;25.64;35.97;36.02;67.98;45.95;38.43;95.60;575.40;63.18
18:00-19:00;21.99;25.01;37.15;36.08;69.41;49.51;38.78;108.41;650.00;65.88
19:00-20:00;19.37;30.03;38.33;35.43;67.72;43.21;38.37;105.82;650.00;71.05
20:00-21:00;20.67;32.86;36.95;36.07;67.10;47.17;37.78;106.49;615.97;59.15
21:00-22:00;26.26;30.27;35.99;37.53;65.44;43.96;37.12;104.97;558.53;65.70
22:00-23:00;22.90;30.27;31.99;34.46;56.01;41.12;33.80;92.91;481.96;39.58
23:00-24:00;16.99;32.05;27.56;28.10;52.37;38.96;30.67;85.42;487.65;20.62
00:00-01:00;13.79;29.95;25.79;26.47;51.14;36.94;27.82;78.59;434.94;9.54
01:00-02:00;13.52;21.58;25.35;24.76;49.09;30.08;27.09;77.79;427.98;3.45
02:00-03:00;12.93;18.53;24.70;23.36;48.35;29.67;25.28;75.03;326.30;5.61
03:00-04:00;13.22;19.38;24.27;23.39;48.47;28.02;25.23;65.58;329.96;0.09
04:00-05:00;12.16;17.37;25.90;25.08;49.98;32.97;25.09;77.54;390.77;11.50
05:00-06:00;10.59;15.04;30.43;28.58;58.70;29.50;25.01;64.16;455.07;39.43
06:00-07:00;10.90;15.91;34.87;33.01;67.76;31.39;24.26;87.41;495.16;56.04
07:00-08:00;12.93;15.32;36.87;35.98;69.21;37.72;26.79;112.76;559.58;70.22
08:00-09:00;13.47;15.58;36.92;35.98;70.26;38.51;27.62;104.06;502.10;60.31
09:00-10:00;13.73;15.71;36.97;35.89;70.46;37.04;27.63;96.23;486.34;45.93
10:00-11:00;14.92;16.09;38.09;34.72;70.00;35.63;28.01;95.21;497.13;35.00
11:00-12:00;15.73;17.38;37.83;32.51;70.70;35.04;28.10;94.79;499.08;35.00
12:00-13:00;14.60;17.65;36.85;31.16;70.41;32.43;27.40;88.96;502.90;35.00
13:00-14:00;14.44;17.63;35.98;30.55;70.00;30.10;26.43;85.48;504.63;22.49
14:00-15:00;13.90;16.15;35.73;27.83;64.53;30.40;24.16;85.42;500.51;24.09
15:00-16:00;13.50;14.80;34.92;26.52;65.92;30.52;23.86;87.93;543.17;25.11
16:00-17:00;14.51;12.24;35.94;24.47;69.72;34.09;25.56;89.13;581.80;49.63
17:00-18:00;17.39;15.26;35.92;26.86;70.51;38.95;28.08;100.85;650.00;80.38
18:00-19:00;19.87;16.37;34.95;29.76;75.49;41.08;33.00;107.52;650.00;97.06
19:00-20:00;20.06;22.36;32.83;30.76;70.35;41.02;34.14;108.82;650.00;97.92
20:00-21:00;21.41;25.53;32.40;31.85;70.01;41.58;35.49;110.00;640.00;98.46
21:00-22:00;26.17;25.66;31.19;35.59;66.98;41.96;38.43;104.90;570.03;98.50
22:00-23:00;25.98;25.81;28.98;37.10;58.61;39.47;35.10;90.82;518.44;88.35
23:00-24:00;23.63;29.95;26.03;26.90;55.84;37.69;28.06;86.10;450.30;90.14
00:00-01:00;20.22;25.03;24.53;23.53;51.51;35.00;26.31;80.23;414.26;83.85
01:00-02:00;17.91;26.18;23.74;22.04;49.94;32.78;26.05;77.02;375.07;80.92
02:00-03:00;13.70;20.96;22.69;19.13;49.50;32.34;25.06;64.64;348.49;79.25
03:00-04:00;9.37;18.58;22.48;19.06;48.75;30.23;26.03;40.10;345.30;76.60
04:00-05:00;17.98;15.00;23.66;21.99;48.73;30.33;27.93;62.92;375.07;78.55
05:00-06:00;18.74;14.09;27.06;30.50;49.96;28.49;34.12;84.99;452.27;86.36
06:00-07:00;22.45;20.17;31.82;34.99;51.51;33.37;39.19;91.24;480.10;93.84
07:00-08:00;26.41;25.24;33.95;35.02;54.89;30.97;41.00;115.00;501.76;114.94
08:00-09:00;32.06;25.78;34.97;33.59;56.46;29.23;42.65;114.68;516.94;102.90
09:00-10:00;35.96;38.55;35.02;33.34;53.79;28.26;41.20;110.77;499.50;95.16
10:00-11:00;37.39;37.12;34.95;31.38;51.68;28.36;41.16;101.98;502.52;90.68
11:00-12:00;39.25;35.91;33.57;33.04;51.11;29.06;40.97;98.44;519.58;86.92
12:00-13:00;37.63;35.27;32.98;32.39;49.33;29.12;39.90;95.91;524.34;80.81
13:00-14:00;35.40;36.09;30.49;32.12;46.78;29.02;38.24;90.83;524.34;77.84
14:00-15:00;32.79;35.68;28.84;30.13;45.05;28.29;37.18;90.02;519.48;76.76
15:00-16:00;28.81;34.64;28.45;29.28;45.10;29.61;37.75;88.91;456.03;80.68
16:00-17:00;28.52;33.31;29.95;29.87;49.70;34.23;39.67;95.97;522.70;89.93
17:00-18:00;31.67;31.74;32.52;35.04;52.76;39.02;42.10;102.85;552.83;98.26
18:00-19:00;35.27;34.38;33.00;37.08;56.26;42.00;45.45;105.00;536.73;116.00
19:00-20:00;30.70;37.78;31.25;34.48;54.47;43.99;43.06;106.99;508.63;114.44
20:00-21:00;31.65;40.03;30.33;34.93;53.09;47.00;41.70;105.22;533.68;121.07
21:00-22:00;33.97;36.62;32.42;34.96;56.57;46.76;40.90;99.22;546.85;105.63
22:00-23:00;30.94;39.65;28.64;41.02;49.53;42.24;35.05;90.03;570.00;98.49
23:00-24:00;20.86;41.71;24.52;29.42;52.01;38.46;31.60;85.53;409.31;101.55
00:00-01:00;19.37;34.05;22.43;25.38;50.03;31.21;28.02;80.99;358.18;94.90
01:00-02:00;18.08;31.52;20.05;25.27;49.41;27.56;26.14;78.15;337.64;92.58
02:00-03:00;14.04;28.04;19.42;24.36;47.86;23.28;23.66;63.91;339.17;90.30
03:00-04:00;8.96;26.47;19.83;23.10;46.37;22.32;23.67;70.56;338.52;90.24
04:00-05:00;15.76;24.42;22.42;24.74;45.07;24.60;28.35;76.97;390.05;90.54
05:00-06:00;20.41;21.98;25.49;24.17;45.68;29.45;30.30;89.93;449.91;90.24
06:00-07:00;21.53;27.39;30.01;27.32;47.44;40.21;36.24;107.12;468.00;86.41
07:00-08:00;25.13;30.49;33.05;31.00;49.44;42.81;39.97;112.66;483.91;85.66
08:00-09:00;27.86;37.96;32.03;32.82;49.78;45.62;40.12;112.10;470.13;83.01
09:00-10:00;30.12;37.21;33.23;31.88;46.09;45.91;38.59;108.14;437.01;80.10
10:00-11:00;29.78;38.02;35.54;30.64;45.60;45.03;35.75;101.00;443.86;68.08
11:00-12:00;33.98;39.68;33.51;30.52;45.54;45.22;37.00;99.00;469.99;65.01
12:00-13:00;29.59;49.01;32.03;28.37;44.28;41.98;36.88;88.79;382.66;58.91
13:00-14:00;30.09;44.89;30.61;25.34;44.11;35.06;35.22;82.99;470.11;58.04
14:00-15:00;26.63;44.86;29.25;24.88;44.37;31.02;34.33;76.23;402.42;44.15
15:00-16:00;24.01;41.82;29.29;25.33;45.06;30.05;33.37;49.48;328.95;37.08
16:00-17:00;23.74;37.64;32.98;27.98;49.00;31.95;37.72;66.44;393.23;42.03
17:00-18:00;28.28;38.98;34.58;32.09;52.54;39.47;40.41;85.00;385.00;45.00
18:00-19:00;29.75;39.93;34.90;33.96;62.03;43.29;41.01;100.50;430.20;66.01
19:00-20:00;27.60;39.94;34.58;33.63;64.95;39.83;41.20;90.78;429.67;82.99
20:00-21:00;26.95;39.90;34.46;33.80;65.69;39.81;41.16;89.04;437.43;90.00
21:00-22:00;33.07;40.27;33.91;34.30;67.59;45.00;39.83;83.00;429.91;91.39
22:00-23:00;30.08;41.31;29.37;32.74;63.00;39.87;34.80;70.60;386.55;85.66
23:00-24:00;18.55;44.15;28.13;25.73;50.18;38.48;34.64;10.00;361.76;74.13
00:00-01:00;15.23;38.77;26.83;20.57;47.99;36.92;31.00;0.64;315.05;21.93
01:00-02:00;14.73;30.40;25.12;18.03;47.02;34.62;26.54;;308.59;20.22
02:00-03:00;10.17;28.86;23.95;16.59;46.02;33.69;19.64;33.70;276.45;0.02
03:00-04:00;8.27;28.05;24.07;13.69;45.08;31.62;19.50;37.93;267.76;3.21
04:00-05:00;13.74;25.18;26.24;10.87;47.10;35.22;22.85;10.44;275.50;0.07
05:00-06:00;14.71;23.47;30.45;10.66;54.38;35.27;28.77;0.02;290.83;0.10
06:00-07:00;15.78;27.33;34.01;10.25;64.94;43.49;34.11;4.83;315.03;27.80
07:00-08:00;19.96;32.05;37.19;13.60;68.01;45.00;33.68;23.39;309.56;5.00
08:00-09:00;19.88;32.46;38.69;18.00;68.34;44.00;35.03;17.52;274.03;1.64
09:00-10:00;21.59;43.75;38.54;16.51;65.94;41.96;34.60;20.04;256.57;2.40
10:00-11:00;21.21;43.50;38.00;18.74;64.45;41.37;33.22;8.83;221.58;14.60
11:00-12:00;22.43;40.13;36.00;19.58;62.36;40.02;35.06;20.10;222.78;5.04
12:00-13:00;22.30;38.92;33.96;16.27;59.72;38.87;35.21;7.28;165.98;
13:00-14:00;21.34;35.18;31.39;14.78;60.42;38.97;33.94;0.41;153.25;
