;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
6678;-390.5;-599.0;-684.0;-491.0;-967.0;-802.0;-413.5;-100.0;268.0;0.0
6679;235.5;229.5;190.0;0.0;-878.0;-801.5;240.5;189.0;1124.0;0.0
6680;463.0;180.5;398.5;73.5;-507.5;-801.0;348.5;272.0;1296.5;0.0
6681;529.5;315.0;445.0;136.0;68.5;-655.0;322.5;248.5;1286.0;0.0
6682;614.0;375.0;442.5;310.0;194.0;-643.5;296.5;205.0;522.5;0.0
6683;571.0;283.0;237.5;167.5;-273.5;-644.0;373.5;188.0;328.0;0.0
6684;701.5;123.5;293.0;47.0;-754.0;-119.5;353.5;297.0;365.5;0.0
6685;819.5;169.5;-119.5;243.0;-1126.0;-149.5;57.0;-143.0;480.5;0.0
6686;865.5;206.5;-629.5;295.5;-990.5;-646.0;-413.0;-219.5;294.0;0.0
6687;730.0;270.5;-964.5;-895.5;-603.5;-800.5;-361.0;-206.5;190.0;0.0
6688;774.0;430.5;-966.0;-578.5;-139.0;-800.0;281.0;-108.5;174.0;10.0
6689;702.5;355.0;-264.5;140.5;257.5;-798.5;312.5;165.5;647.0;82.0
6690;823.5;211.5;388.0;846.5;434.5;-549.5;544.5;539.0;969.0;36.5
6691;977.5;362.0;1085.0;833.5;567.0;126.5;831.5;876.5;1134.0;0.0
6692;649.5;119.5;654.0;277.5;340.5;-80.0;527.5;797.0;1301.5;0.0
6693;0.0;-743.5;394.5;-138.0;161.5;-689.5;-13.0;350.0;809.0;0.0
6694;0.0;-529.5;302.5;573.5;-25.0;-641.5;-642.0;281.5;826.5;0.0
6695;-137.0;-111.5;360.0;532.0;-485.5;-401.0;-642.0;275.0;488.0;0.0
6696;-711.5;-890.5;96.0;422.5;-912.0;-520.0;-906.0;286.0;-182.0;0.0
6697;-963.0;-1284.0;0.0;835.5;-1283.0;-797.0;-1116.5;287.0;-624.0;0.0
6698;-954.0;-1284.0;-284.0;-232.0;-1282.5;-797.0;-1115.0;298.0;-1147.5;0.0
6699;-804.0;-1283.5;-886.0;-978.0;-1282.0;-797.0;-1115.5;280.5;-1208.0;0.0
6700;-804.0;-1280.0;-963.0;-1126.5;-1282.5;-797.0;-1114.0;302.0;-1284.5;0.0
6701;-804.0;-1276.5;-962.5;-1125.5;-1281.0;-797.0;-666.0;246.0;-1013.0;0.0
6702;-571.5;-845.0;-252.5;-1126.0;-1283.0;-278.5;125.5;553.5;334.0;0.0
6703;363.5;369.5;837.0;-1247.0;-1280.5;603.0;440.5;881.5;1037.5;0.0
6704;319.0;484.5;1068.0;-830.0;-1280.0;902.0;411.5;974.0;1279.0;0.0
6705;506.0;219.0;1095.0;93.0;-1046.5;749.5;360.5;871.0;1015.5;0.0
6706;600.0;382.0;1056.5;220.0;-804.5;453.5;228.5;711.0;247.5;0.0
6707;623.0;464.0;833.0;38.0;-724.5;238.5;245.0;621.0;161.5;0.0
6708;553.5;151.5;478.5;-271.5;-643.0;302.0;388.0;234.0;171.0;0.0
6709;185.5;253.0;340.5;-926.0;-787.0;317.0;492.0;68.0;189.0;0.0
6710;503.0;199.5;331.5;-1212.5;-962.0;279.5;451.5;69.0;132.0;0.0
6711;588.5;267.5;42.0;-1283.0;-961.5;294.0;210.0;7.0;107.0;0.0
6712;324.0;177.5;32.5;-1282.5;-897.5;355.0;286.5;0.0;293.5;76.0
6713;221.5;159.0;68.0;-1216.0;-249.0;347.0;458.0;0.0;330.0;60.0
6714;338.0;354.0;465.5;55.5;90.0;470.0;419.0;580.0;384.5;0.0
6715;712.5;927.5;927.5;210.0;404.5;803.0;543.5;950.5;388.5;0.0
6716;255.5;648.5;919.5;39.0;197.5;283.0;421.0;921.5;731.0;0.0
6717;-322.5;274.5;388.0;-371.5;394.5;-639.5;-141.0;492.5;204.0;0.0
6718;68.5;250.0;331.0;-283.0;306.5;-350.0;-797.0;266.0;0.0;0.0
6719;189.5;47.5;270.5;34.5;99.0;0.0;-535.0;143.5;-295.5;0.0
6720;-162.0;-483.5;-393.0;197.5;-288.5;-204.0;-591.0;0.0;-713.0;0.0
6721;-771.5;-966.0;-929.5;0.0;-929.5;-484.0;-961.0;0.0;-1229.5;0.0
6722;-805.0;-964.0;-968.0;-331.5;-1150.5;-714.5;-1049.0;-299.5;-1203.0;0.0
6723;-804.0;-966.0;-968.0;-788.5;-1275.0;-800.5;-1118.0;-530.0;-1170.0;0.0
6724;-543.0;-1194.0;-967.5;-1230.5;-1275.0;-799.5;-1116.5;-681.0;-1250.5;0.0
6725;-732.5;-1280.0;-968.0;-1281.0;-1215.0;-800.0;-524.5;-172.0;-1233.5;0.0
6726;-534.5;-420.0;-223.5;-1212.0;-229.0;-74.5;250.0;217.5;-1124.0;0.0
6727;696.5;626.5;788.5;-1122.5;519.0;606.5;293.5;720.0;-96.5;0.0
6728;742.5;896.0;932.5;-1261.0;724.5;430.5;517.0;950.5;187.5;0.0
6729;817.0;770.5;957.5;-1131.5;995.5;570.0;790.5;933.0;181.5;0.0
6730;600.0;767.5;1168.5;-1261.5;688.5;763.0;166.0;544.5;-82.5;0.0
6731;600.0;439.5;889.0;-1137.5;524.5;544.5;151.5;101.5;-710.5;1.0
6732;399.5;170.0;148.5;-818.0;433.5;486.5;137.5;140.5;-980.0;80.5
6733;229.5;46.5;-93.0;-1136.5;250.0;572.5;162.5;-79.5;-1196.5;49.0
6734;477.5;-180.5;-2.5;-1275.0;233.0;534.0;200.0;-609.5;-1221.0;0.0
6735;137.5;-769.5;-2.0;-1275.0;440.0;306.0;242.0;-646.0;-1280.5;0.0
6736;-262.5;-353.5;2.5;-1274.5;539.5;328.0;243.5;-444.5;-1173.0;0.0
6737;-483.0;-177.0;282.5;-1126.0;511.5;332.0;440.5;0.0;-482.0;0.0
6738;-9.5;220.0;447.0;-655.0;782.5;494.5;1058.5;463.5;206.0;0.0
6739;721.0;674.0;790.0;277.0;1406.5;844.5;1321.0;675.0;398.5;0.0
6740;442.0;716.0;447.0;267.0;924.0;374.5;791.0;282.0;833.5;0.0
6741;-347.5;937.0;77.5;125.5;435.0;258.5;271.5;0.0;304.5;0.0
6742;-484.5;941.5;395.5;428.0;423.5;671.5;371.5;145.5;279.0;0.0
6743;-789.5;1011.0;258.5;857.5;557.5;543.5;485.0;105.0;156.0;0.0
6744;-965.0;218.0;-101.0;164.5;267.0;-302.0;657.0;-301.0;919.5;0.0
6745;-965.0;-658.5;-536.0;-1029.5;-162.0;-484.0;-122.0;-787.0;-215.0;0.0
6746;-814.5;-903.0;-968.0;-1274.5;-532.5;-709.5;-900.0;-804.5;-1011.5;0.0
6747;-911.0;-1197.0;-968.0;-1274.0;-1154.5;-801.5;-1120.0;-804.5;-1096.0;0.0
6748;-963.0;-1284.0;-1014.5;-1272.5;-1278.0;-800.5;-1119.5;-804.5;-1279.5;0.0
6749;-963.0;-1283.5;-1126.0;-1269.0;-512.0;-801.0;-1118.5;-804.5;-1216.5;0.0
6750;-435.0;-809.0;-1126.5;3.5;598.5;-210.5;-459.5;-711.0;-1277.5;0.0
6751;601.5;517.5;-1126.0;888.5;1211.5;155.5;359.0;-702.0;-557.5;0.0
6752;814.0;1052.5;-948.0;816.5;1326.0;346.5;452.5;-701.5;-642.5;0.0
6753;741.5;1058.0;-3.0;695.5;993.0;275.5;686.0;-506.0;-1032.5;70.0
6754;645.5;901.0;0.0;709.5;614.0;195.0;548.0;-671.5;-1192.5;45.5
6755;424.5;624.5;-62.5;342.0;353.0;147.0;275.0;-705.0;-1279.0;0.0
6756;276.5;376.5;-306.5;466.0;701.5;447.0;-289.0;-641.0;-1217.0;0.0
6757;148.0;272.5;-404.5;620.5;643.5;300.0;-991.0;-502.5;-1184.5;0.0
6758;68.0;235.0;-647.0;494.0;209.0;221.0;-982.5;-780.0;-1051.5;0.0
6759;-99.5;69.5;-647.0;454.0;192.0;223.5;-1023.0;-801.5;-1181.5;0.0
6760;-484.0;102.5;-765.0;435.5;505.5;272.5;-1118.0;-801.5;-957.0;1.5
6761;-123.0;112.0;-898.5;344.5;648.5;295.0;-1118.0;-686.5;-554.0;0.0
6762;167.0;119.0;-653.0;408.5;649.5;222.0;-568.0;-404.5;79.0;0.0
6763;644.0;823.0;-487.0;1237.0;790.5;577.5;460.5;-68.5;479.0;0.0
6764;438.5;606.0;-486.0;1044.0;1231.0;858.5;209.0;-454.0;153.0;0.0
6765;-446.0;200.5;-738.5;287.5;457.0;229.0;-26.5;-707.5;-522.5;0.0
6766;-211.5;226.5;-473.0;225.5;609.5;138.0;-483.0;-622.0;-1225.0;0.0
6767;0.0;45.0;-161.0;251.5;732.0;67.5;-483.5;-555.5;-1275.5;0.0
6768;-502.0;-266.5;-395.5;480.5;-79.5;-290.5;-482.5;-785.5;-1186.0;0.0
6769;-948.0;-688.0;-1098.5;-564.5;-791.5;-695.0;-601.5;-688.5;-1145.5;0.0
6770;-964.0;-1180.5;-822.5;-1010.5;-1051.5;-801.0;-770.0;-726.5;-1142.5;0.0
6771;-662.5;-1149.5;-1074.5;-1120.5;-1126.0;-801.5;-1118.5;-800.5;-1185.5;0.0
6772;-927.0;-856.0;-985.0;-1119.5;-1126.0;-801.0;-790.0;-700.0;-1212.0;0.0
6773;-963.0;-1284.0;-945.0;-838.5;-668.5;-914.0;-175.5;-678.0;-1269.5;1.5
6774;-354.5;-1222.5;-1119.0;241.5;139.5;-636.0;218.0;-715.0;-531.5;77.5
6775;678.5;-282.0;-822.0;652.5;620.0;-69.5;737.0;-710.0;716.0;61.5
6776;632.5;0.0;-1073.0;530.0;707.5;179.5;1503.0;-705.0;993.5;1.0
6777;677.5;310.5;-903.5;583.0;939.0;533.0;1330.0;-703.0;1001.5;0.0
6778;549.5;403.5;-805.0;483.5;822.5;593.5;717.5;-671.5;662.0;0.0
6779;456.5;461.5;-945.0;529.5;438.5;320.0;448.5;-680.0;152.0;0.0
6780;322.5;611.5;-962.0;535.5;328.5;316.5;444.5;-799.0;100.5;0.0
6781;181.0;53.5;-962.0;496.0;309.5;207.0;806.5;-801.0;209.5;0.0
6782;281.5;-702.0;-662.0;534.0;328.5;164.0;470.0;-713.5;114.0;0.0
6783;184.5;-1250.0;-705.0;496.5;397.0;-168.5;373.5;-799.0;150.0;0.0
6784;466.5;-1284.0;-801.5;564.0;356.5;-488.0;356.5;-798.5;305.0;0.0
6785;823.5;-650.0;-801.5;416.0;500.5;-299.5;264.5;-413.0;341.0;0.0
6786;595.5;125.5;-365.0;603.0;471.0;209.0;641.0;215.5;708.0;0.0
6787;1010.5;457.5;208.0;1132.0;939.5;284.0;1098.0;311.0;1379.5;0.0
6788;253.5;207.0;109.0;961.5;630.5;553.5;1024.0;252.0;965.0;0.0
6789;555.5;146.0;-185.0;377.0;-303.5;335.0;260.5;55.0;484.0;0.0
6790;712.0;217.5;-765.0;339.5;-649.5;355.5;229.0;-18.5;58.0;0.0
6791;593.0;168.0;-802.0;234.0;-649.5;281.5;270.5;-325.5;-72.5;0.0
6792;-64.0;-77.0;-921.5;-390.0;-748.0;-588.0;128.0;-624.5;-497.0;39.5
6793;-802.5;-646.5;-1114.5;-646.0;-1121.5;-802.0;-479.0;-705.5;-657.0;74.0
6794;-1002.5;-728.5;-1114.0;-831.5;-1129.0;-801.5;-1055.0;-701.0;-1016.0;0.0
6795;-1058.0;-967.5;-816.0;-1123.5;-1128.5;-801.0;-1192.0;-705.0;-1180.0;0.0
6796;-1058.5;-1245.5;-1065.5;-1123.0;-1126.0;-800.5;-1279.0;-687.0;-1271.5;0.0
6797;-1058.5;-1062.0;-1042.5;-1122.5;-1115.5;-801.0;-1277.5;-685.0;-1245.5;0.0
6798;-1057.5;-1048.0;-174.0;-26.0;-657.0;-348.0;-1275.5;-5.5;-483.0;0.0
6799;-1056.5;-1125.0;945.0;739.0;23.0;246.0;-1260.5;529.0;842.0;0.0
6800;-797.5;-985.0;1064.5;940.5;166.0;623.5;-777.0;937.5;1217.5;0.0
6801;0.0;-805.0;803.5;930.5;215.5;135.5;-466.0;906.0;749.5;0.0
6802;0.0;-866.5;560.0;902.0;213.0;208.0;-162.0;922.0;419.5;0.0
6803;0.0;-965.5;305.5;424.0;248.5;223.5;-611.0;497.0;324.5;0.0
6804;519.5;-362.5;156.5;572.5;233.0;-187.5;-954.5;228.0;278.5;0.0
6805;261.0;-856.0;210.5;433.0;327.5;-626.0;-961.5;183.5;229.0;0.0
6806;-505.0;-1262.0;277.0;513.5;871.0;-802.0;-1030.0;192.5;194.0;0.0
6807;-735.5;-1279.5;297.0;419.0;462.5;-807.0;-1185.5;229.0;481.0;2.0
6808;-736.0;-1276.0;405.0;476.5;372.0;-804.0;-1272.5;251.5;394.0;0.0
6809;-692.0;-832.5;394.5;539.5;458.5;-415.0;-674.0;352.5;495.5;58.0
6810;-1.0;0.5;718.5;402.5;547.0;158.0;24.5;699.5;503.0;56.0
6811;951.5;138.5;1349.0;701.5;468.0;384.5;745.5;832.5;998.0;0.0
6812;193.5;12.0;1349.5;351.5;207.5;204.5;870.0;322.5;1277.5;0.0
6813;-717.5;-425.5;892.0;273.5;158.0;-669.5;286.5;276.0;1053.0;0.0
6814;-511.0;-272.0;952.5;423.5;201.0;-1112.0;-455.0;343.5;959.5;0.0
6815;0.0;0.0;1138.5;279.5;328.0;-1118.5;-482.0;123.5;469.0;0.0
6816;-475.5;-180.0;635.5;139.0;226.0;-1118.0;-480.5;-120.5;284.0;0.0
6817;-895.0;-901.5;203.5;-866.5;-654.5;-1116.0;-910.5;-640.5;316.5;0.0
6818;-1000.0;-1209.5;95.0;-1126.5;-1111.0;-1114.0;-1037.0;-705.5;0.5;0.0
6819;-1055.5;-1276.0;-602.5;-1126.5;-1289.0;-1114.5;-957.5;-800.5;-752.0;0.0
6820;-1054.0;-1276.0;-1100.5;-1125.0;-1287.0;-1114.0;-1141.0;-799.5;-689.5;0.0
6821;-1054.5;-1242.5;-769.0;-1055.5;-1049.0;-1114.5;-1271.0;-799.0;-49.5;0.0
6822;-1052.5;-508.0;521.0;-692.0;-789.5;-1114.0;-1270.5;136.5;726.0;0.0
6823;-1051.0;156.5;1119.5;299.0;4.5;-1114.5;-1272.5;802.0;1298.5;0.0
6824;-1051.5;130.5;1236.0;568.0;191.0;-521.5;-1268.5;896.5;1285.5;10.5
6825;-1053.0;201.0;1178.5;491.0;186.0;-62.0;-961.5;859.0;1082.5;80.0
6826;-1051.0;341.5;907.0;437.5;193.5;-213.0;-370.0;555.0;380.5;21.0
6827;-406.5;421.5;779.5;355.5;217.5;-480.0;0.0;366.5;287.5;0.0
6828;0.0;817.5;403.5;252.0;-115.0;-479.0;0.0;215.0;274.0;0.0
6829;-84.5;383.0;346.0;267.5;-993.5;-801.0;-96.0;221.0;243.0;0.0
6830;-222.0;232.0;206.5;375.5;-1286.0;-1114.0;-748.5;206.5;202.5;0.0
6831;-483.0;114.5;121.0;106.5;-1221.0;-1004.0;-1113.0;-109.0;106.5;0.0
6832;-483.0;0.0;125.0;378.0;-812.5;-86.5;-1111.5;-319.0;381.0;8.0
6833;-483.0;0.5;100.0;417.5;295.0;185.5;-856.5;0.0;367.5;1.5
6834;-296.5;0.0;75.0;387.0;525.0;594.5;-312.0;167.0;845.5;0.0
6835;437.0;159.0;788.0;1068.5;524.0;1097.5;759.5;707.5;1247.0;0.0
6836;615.5;108.5;623.5;645.0;401.5;819.5;1098.0;389.0;916.0;0.0
6837;-188.5;124.0;67.5;65.0;141.0;283.0;872.5;179.5;546.5;0.0
6838;-270.0;127.0;378.0;192.0;187.5;524.0;404.0;227.0;333.5;0.0
6839;0.0;34.0;317.0;352.0;108.5;410.0;596.0;102.0;337.0;0.0
6840;-615.5;-436.5;-185.5;384.5;-564.0;0.0;347.0;-598.0;-52.5;0.0
6841;-1039.0;-792.5;-969.5;-929.0;-964.5;-209.5;-215.0;-801.0;-766.0;0.5
6842;-1048.5;-1156.0;-1122.5;-1127.0;-965.5;-777.5;-781.5;-801.0;-1110.0;68.0
6843;-1048.5;-1275.5;-1121.5;-1126.5;-1191.0;-1079.0;-937.5;-801.0;-1197.0;0.0
6844;-1049.0;-1273.5;-1122.0;-1126.0;-1283.0;-1115.0;-1110.0;-801.0;-1208.0;0.0
6845;-1049.0;-926.5;-943.5;-1124.0;-1283.0;-1113.5;-496.0;-800.0;-892.0;0.0
6846;-836.0;0.0;127.5;-786.0;-1282.0;-1114.0;370.0;-466.0;-384.5;0.0
6847;480.5;526.5;845.0;296.5;-1281.5;-959.0;906.5;210.5;789.5;0.0
6848;1106.5;850.0;1071.0;419.5;-1195.5;-1096.5;1031.0;543.5;1221.5;0.0
6849;978.5;922.0;1047.5;795.5;-18.0;-221.0;937.0;724.5;823.0;1.5
6850;551.5;855.0;904.0;477.0;431.5;0.0;653.0;562.5;488.5;0.0
6851;63.5;429.5;855.5;211.0;371.5;-141.0;686.0;216.5;134.0;36.5
6852;0.0;214.5;809.5;405.0;88.0;-444.0;705.5;200.0;0.0;60.5
6853;0.0;228.5;743.0;403.5;-608.0;-1003.5;492.5;290.0;0.0;0.0
6854;0.0;340.0;628.5;271.5;-1240.0;-1110.5;276.0;285.0;31.5;0.0
6855;-260.5;354.0;654.5;-63.5;-1282.0;-883.5;207.0;250.5;579.0;0.0
6856;-318.0;284.5;330.0;-224.5;-1133.0;-1007.5;305.5;180.0;563.5;3.0
6857;-33.5;521.0;219.5;-180.5;-10.0;-822.0;361.5;238.5;499.0;464.5
6858;459.0;543.0;400.5;160.5;594.0;33.5;618.0;420.5;421.0;867.0
6859;1320.0;858.0;567.5;1115.5;1159.5;818.0;1060.5;867.0;554.0;809.0
6860;597.5;498.0;171.0;480.5;561.5;588.5;694.0;538.0;618.0;752.0
6861;91.5;168.0;-319.0;271.5;-487.0;210.0;184.5;276.0;363.0;452.5
6862;375.5;316.5;-485.5;404.5;-332.5;180.0;280.5;528.5;1045.5;47.5
6863;326.5;140.0;-485.5;398.0;0.0;183.5;458.5;334.0;91.0;-100.5
6864;-187.0;-531.0;-485.0;-112.5;-495.0;-118.5;666.5;-288.0;-383.0;-276.0
6865;-689.0;-1192.5;-413.5;-845.0;-1181.5;-479.0;258.5;-513.0;-788.5;-320.5
6866;-880.5;-1276.0;-553.0;-968.0;-1278.0;-834.0;-786.0;-799.5;-1160.5;-320.5
6867;-890.0;-1276.5;-769.5;-1248.5;-1278.0;-952.0;-1275.0;-738.0;-1178.0;-321.0
6868;-890.0;-1276.5;-966.5;-1283.0;-1278.0;-1090.0;-1274.0;-691.5;-1284.5;-321.0
6869;-890.0;-1215.5;-966.0;-980.5;-1278.0;-1107.5;-911.0;-588.5;-894.0;-159.0
6870;-330.5;-603.0;-400.0;-805.5;-1277.5;-323.0;-307.0;56.0;123.0;71.5
6871;542.0;441.0;551.5;-805.5;-1276.5;550.5;361.5;530.0;572.5;478.0
6872;724.5;497.5;702.0;-731.0;-1120.5;633.5;1149.5;837.5;563.5;805.5
6873;538.0;603.0;682.5;-8.5;-1118.0;704.5;1118.5;462.5;467.5;788.5
6874;280.0;650.0;290.0;540.5;-1266.5;686.0;896.5;245.0;292.0;464.5
6875;129.0;936.5;692.5;240.5;-1275.0;220.5;647.5;97.0;347.0;138.5
6876;98.0;949.0;586.5;147.0;-1270.0;435.0;570.0;-257.0;299.5;78.0
6877;122.5;800.5;595.0;-763.0;-1271.5;345.0;421.5;-276.5;241.0;9.0
6878;115.5;973.0;648.0;-1282.5;-1018.5;346.5;362.5;-375.5;290.0;0.0
6879;-403.0;934.0;355.0;-1282.5;-956.5;312.5;228.0;-385.5;280.5;0.0
6880;-414.0;1034.0;299.0;-1281.0;-1251.5;185.5;349.0;-378.5;224.5;0.0
6881;-239.0;908.0;337.0;-800.5;-803.5;130.0;393.0;165.5;406.0;260.0
6882;515.5;879.5;495.0;106.0;-328.5;412.0;355.0;340.5;392.0;535.0
6883;745.0;1011.0;1001.5;418.0;193.0;1207.5;483.0;307.0;162.0;734.0
6884;416.0;751.5;60.5;345.5;433.0;402.5;440.5;313.5;69.5;963.0
6885;120.5;257.5;-486.5;231.0;560.5;143.5;270.5;548.5;0.0;671.0
6886;404.5;138.5;79.5;268.5;480.5;0.0;475.0;278.5;717.0;704.5
6887;183.0;146.0;767.0;98.0;592.0;-452.0;566.0;290.5;88.5;495.0
6888;-396.5;92.0;157.0;228.0;8.5;-712.0;384.0;307.0;-783.5;182.5
6889;-734.5;-214.0;-898.5;-612.5;-578.5;-1113.5;195.5;-71.5;-905.5;-487.0
6890;-734.0;-630.0;-1126.0;-965.0;-780.0;-1112.0;-484.5;-465.5;-1090.0;-535.5
6891;-734.0;-1176.5;-1125.0;-1220.5;-954.5;-1112.0;-1276.5;-509.5;-1178.5;-638.5
6892;-733.5;-1284.0;-1125.0;-1083.0;-643.0;-1108.0;-1274.0;-686.0;-1284.0;-640.0
6893;-733.5;-1236.5;-1125.5;-804.0;-373.5;-1022.5;-1273.5;-226.0;-1051.5;-639.0
6894;-512.0;-235.0;-879.0;-866.0;221.5;-151.0;-472.0;198.5;-1219.5;-590.0
6895;618.5;521.5;137.0;-1280.5;600.0;721.0;303.0;317.0;-578.0;-597.5
6896;757.0;1112.0;148.5;-1069.5;560.0;1051.5;580.5;731.0;0.0;-535.0
6897;774.5;1006.0;465.0;-803.0;640.0;1118.5;811.0;643.0;0.0;-536.5
6898;1100.5;1115.5;650.0;-1218.5;1010.5;888.0;830.0;304.0;-215.5;-538.0
6899;1135.5;958.5;485.0;-712.0;812.0;321.0;534.5;256.0;-1084.0;-542.0
6900;975.5;859.0;381.0;-161.0;457.0;141.5;279.0;246.5;-1195.5;-560.5
6901;652.5;712.5;344.0;-892.5;381.0;278.5;222.0;262.5;-1172.5;-593.0
6902;1110.5;735.5;278.0;-1276.5;343.0;295.5;2.0;288.0;-1183.5;-638.5
6903;699.5;677.5;227.5;-1275.5;414.5;0.0;250.5;288.5;-1278.5;-380.5
6904;345.5;697.5;201.5;-1274.5;425.5;1.0;321.0;320.5;-1140.0;0.0
6905;636.0;647.0;337.0;-1274.5;469.0;0.0;383.5;364.5;-709.5;672.0
6906;1117.5;399.0;316.5;-576.0;561.5;1054.0;374.0;352.0;114.0;1013.0
6907;1156.0;492.5;536.5;195.5;976.5;1261.0;359.5;494.5;278.0;940.0
6908;800.5;428.0;284.5;161.5;379.5;684.0;276.0;293.5;15.0;628.5
6909;62.0;313.0;66.5;-460.0;0.0;315.5;182.0;254.5;-852.5;99.5
6910;0.0;565.5;237.0;-660.0;0.0;235.0;-302.5;311.5;-1279.5;515.5
6911;-85.5;723.5;178.5;-565.5;0.0;-58.5;-321.0;312.5;-1216.5;461.5
6912;-587.0;-29.5;-187.0;-1125.5;-520.5;94.5;-606.0;69.5;-1042.5;-274.0
6913;-895.0;-724.0;-627.5;-1273.0;-963.0;-819.5;-1111.5;-450.5;-1185.5;-405.0
6914;-894.0;-1110.5;-992.5;-1273.5;-961.5;-1039.0;-960.5;-690.5;-1199.5;-409.0
6915;-738.0;-1284.0;-1125.0;-1271.0;-961.0;-1115.5;-1257.0;-683.5;-1200.5;-551.0
6916;-855.0;-1284.0;-1125.0;-1270.5;-961.0;-1115.0;-1274.0;-803.5;-1276.0;-558.0
6917;-417.0;-1193.5;-1125.0;-1269.5;-960.0;-1115.0;-1273.0;-805.0;-1277.0;-423.5
6918;90.0;-293.0;-1125.0;-1135.5;-172.5;27.0;-128.0;-678.5;-1078.5;0.0
6919;874.0;453.0;-1125.0;-485.0;400.0;1012.5;455.0;-678.0;-1191.0;0.0
6920;920.5;722.5;-897.5;197.5;722.0;1215.0;494.5;-537.0;-1226.5;0.0
6921;801.0;1006.0;58.5;559.5;457.5;671.5;781.5;-533.5;-1232.5;0.0
6922;529.5;886.0;184.5;484.5;438.5;299.5;796.0;-693.5;-1212.0;145.5
6923;535.5;407.5;1.0;194.0;440.5;0.0;842.0;-701.5;-1274.5;-69.5
6924;563.0;788.0;-256.0;313.5;652.0;0.0;674.0;-697.0;-1173.5;0.5
6925;567.0;665.5;-978.0;309.5;542.0;0.0;337.0;-743.0;-1198.5;0.0
6926;228.0;629.5;-1125.0;22.5;447.0;0.0;525.0;-803.5;-1272.5;-138.5
6927;97.5;552.5;-1125.0;0.0;408.5;285.0;825.5;-702.5;-1202.0;-9.5
6928;275.5;582.0;-1123.0;6.5;462.5;339.5;781.5;-679.0;-1129.5;502.0
6929;704.5;625.5;-1090.0;359.0;466.5;323.0;434.5;-736.0;-165.0;1070.0
6930;688.5;856.5;-873.5;448.5;427.0;559.0;826.5;-338.0;788.5;1116.0
6931;1073.5;961.5;0.0;1189.0;949.0;1080.0;1419.0;113.0;1058.0;977.0
6932;768.5;877.5;-232.5;836.0;1069.0;605.0;825.5;-101.0;681.0;775.0
6933;215.0;725.5;-809.0;170.0;230.5;183.0;311.5;-671.5;308.5;442.0
6934;-289.5;590.5;-721.0;759.5;659.0;716.0;256.0;-739.0;259.5;843.5
6935;-466.5;489.5;-161.0;725.0;400.0;726.5;343.0;-705.0;-72.5;641.0
6936;-582.0;244.0;-623.0;58.5;-485.5;94.5;104.5;-686.0;-246.0;375.0
6937;-734.5;-643.5;-961.0;-503.0;-805.0;-819.5;-471.0;-729.5;-781.5;322.5
6938;-736.0;-1010.5;-1102.0;-1170.0;-1054.0;-1039.0;-785.5;-371.5;-1095.0;415.0
6939;-735.5;-1291.0;-1118.5;-1273.0;-1121.0;-1115.5;-961.5;-541.0;-1192.5;311.0
6940;-734.0;-1288.5;-1118.0;-1271.0;-1120.0;-1115.0;-1114.5;-749.0;-1216.0;376.5
6941;-734.0;-1286.0;-1118.0;-928.0;-1048.0;-1115.0;-1121.0;-716.0;-1054.5;260.0
6942;-632.5;-1288.5;-1118.0;179.5;-148.0;27.0;-234.5;-706.5;-97.0;595.0
6943;286.0;-793.0;-1118.0;1007.0;438.5;1012.5;486.0;-629.5;263.0;1025.5
6944;1155.0;-296.0;-1118.0;1128.5;878.5;1215.0;765.0;-572.0;622.5;994.0
6945;1181.5;0.0;-1118.0;942.0;847.5;671.5;957.0;-689.0;613.0;557.5
6946;1267.0;205.0;-1118.0;845.5;389.0;299.5;580.5;-677.0;327.5;127.0
6947;626.5;346.0;-1118.0;771.0;360.0;173.5;417.0;-671.5;169.5;312.5
6948;483.0;175.5;-845.5;667.5;335.0;132.0;879.0;-691.5;109.0;324.5
6949;430.5;-356.5;-643.0;440.0;370.5;131.5;1117.0;-726.5;252.0;334.5
6950;589.0;-1098.5;-952.5;426.0;468.0;567.5;1006.5;-704.0;255.0;432.0
6951;465.0;-1129.5;-1116.5;446.0;670.0;408.5;913.0;-691.0;134.0;414.5
6952;379.5;-1127.5;-1059.5;8.5;527.0;277.0;973.5;-682.5;173.5;470.0
6953;659.5;-684.5;-800.0;555.5;572.5;235.5;911.5;-547.0;230.5;478.0
6954;899.5;226.0;-165.0;525.5;545.0;361.5;1020.0;72.5;474.5;555.5
6955;1234.5;630.0;169.5;1295.0;1158.5;1159.5;1129.0;371.5;571.0;770.0
6956;804.5;323.0;50.5;318.0;885.0;639.0;565.0;392.0;1016.5;424.0
6957;-116.5;186.5;-372.0;0.0;358.0;125.0;386.5;181.0;398.0;308.0
6958;-485.0;231.0;-159.0;456.0;358.5;-256.0;555.5;-408.5;560.0;373.0
6959;-485.5;277.5;-253.0;1235.5;276.5;-322.0;383.5;-487.0;819.0;312.0
6960;-789.0;242.0;-664.0;222.0;-31.0;-673.0;340.0;-800.0;506.0;117.5
6961;-1057.0;-604.5;-956.0;-913.5;-1020.5;-983.0;0.0;-799.0;341.0;0.0
6962;-931.0;-1090.0;-509.5;-1276.5;-1123.5;-1117.0;-675.5;-799.0;365.5;-360.0
